continent,region,country,city,iataCode,cityiataCode
Africa,Northern Africa,Algeria,Adrar,AZR,Adrar-AZR
Africa,Northern Africa,Algeria,Algiers,ALG,Algiers-ALG
Africa,Northern Africa,Algeria,Annaba,AAE,Annaba-AAE
Africa,Northern Africa,Algeria,Batna,BLJ,Batna-BLJ
Africa,Northern Africa,Algeria,Béjaïa,BJA,Béjaïa-BJA
Africa,Northern Africa,Algeria,Oumache,BSK,Oumache-BSK
Africa,Northern Africa,Algeria,Chlef,CFK,Chlef-CFK
Africa,Northern Africa,Algeria,Constantine,CZL,Constantine-CZL
Africa,Northern Africa,Algeria,Hassi Messaoud,HME,Hassi Messaoud-HME
Africa,Northern Africa,Algeria,Jijel,GJL,Jijel-GJL
Africa,Northern Africa,Algeria,Oran,ORN,Oran-ORN
Africa,Northern Africa,Algeria,Sétif,QSF,Sétif-QSF
Africa,Northern Africa,Algeria,Tamanrasset,TMR,Tamanrasset-TMR
Africa,Northern Africa,Algeria,Tlemcen,TLM,Tlemcen-TLM
Africa,Northern Africa,Egypt,Alexandria,HBE,Alexandria-HBE
Africa,Northern Africa,Egypt,Alexandria,ALY,Alexandria-ALY
Africa,Northern Africa,Egypt,Asyut,ATZ,Asyut-ATZ
Africa,Northern Africa,Egypt,Aswan,ASW,Aswan-ASW
Africa,Northern Africa,Egypt,Cairo,CAI,Cairo-CAI
Africa,Northern Africa,Egypt,El Arish,AAC,El Arish-AAC
Africa,Northern Africa,Egypt,El Dabaa,DBB,El Dabaa-DBB
Africa,Northern Africa,Egypt,Hurghada,HRG,Hurghada-HRG
Africa,Northern Africa,Egypt,Luxor,LXR,Luxor-LXR
Africa,Northern Africa,Egypt,Marsa Alam,RMF,Marsa Alam-RMF
Africa,Northern Africa,Egypt,Mersa Matruh,MUH,Mersa Matruh-MUH
Africa,Northern Africa,Egypt,Saint Catherine,SKV,Saint Catherine-SKV
Africa,Northern Africa,Egypt,Sharm El Sheikh,SSH,Sharm El Sheikh-SSH
Africa,Northern Africa,Egypt,Sohag,HMB,Sohag-HMB
Africa,Northern Africa,Egypt,Taba,TCP,Taba-TCP
Africa,Northern Africa,Libya,Benghazi,BEN,Benghazi-BEN
Africa,Northern Africa,Libya,Sabha,SEB,Sabha-SEB
Africa,Northern Africa,Libya,Tripoli,TIP,Tripoli-TIP
Africa,Northern Africa,Libya,Tajoura,MJI,Tajoura-MJI
Africa,Northern Africa,Morocco,Agadir,AGA,Agadir-AGA
Africa,Northern Africa,Morocco,Casablanca,CMN,Casablanca-CMN
Africa,Northern Africa,Morocco,Fes,FEZ,Fes-FEZ
Africa,Northern Africa,Morocco,Marrakech,RAK,Marrakech-RAK
Africa,Northern Africa,Morocco,Nador,NDR,Nador-NDR
Africa,Northern Africa,Morocco,Oujda,OUD,Oujda-OUD
Africa,Northern Africa,Morocco,Rabat,RBA,Rabat-RBA
Africa,Northern Africa,Morocco,Tangier,TNG,Tangier-TNG
Africa,Northern Africa,Morocco,Tetouan,TTU,Tetouan-TTU
Africa,Northern Africa,Morocco,Dakhla,VIL,Dakhla-VIL
Africa,Northern Africa,Morocco,Laayoune,EUN,Laayoune-EUN
Africa,Northern Africa,Sudan,Khartoum,KRT,Khartoum-KRT
Africa,Northern Africa,Sudan,Port Sudan,PZU,Port Sudan-PZU
Africa,Northern Africa,Tunisia,Djerba,DJE,Djerba-DJE
Africa,Northern Africa,Tunisia,Enfidha,NBE,Enfidha-NBE
Africa,Northern Africa,Tunisia,Monastir,MIR,Monastir-MIR
Africa,Northern Africa,Tunisia,Sfax,SFA,Sfax-SFA
Africa,Northern Africa,Tunisia,Tabarka,TBJ,Tabarka-TBJ
Africa,Northern Africa,Tunisia,Tozeur,TOE,Tozeur-TOE
Africa,Northern Africa,Tunisia,Tunis,TUN,Tunis-TUN
Africa,Western Africa,Benin,Cotonou,COO,Cotonou-COO
Africa,Western Africa,Burkina Faso,Bobo-Dioulasso,BOY,Bobo-Dioulasso-BOY
Africa,Western Africa,Burkina Faso,Ouagadougou,OUA,Ouagadougou-OUA
Africa,Western Africa,Cape Verde,Boa Vista,BVC,Boa Vista-BVC
Africa,Western Africa,Cape Verde,Sal Island,SID,Sal Island-SID
Africa,Western Africa,Cape Verde,"Praia, Santiago Island",RAI,"Praia, Santiago Island-RAI"
Africa,Western Africa,Cape Verde,São Vicente,VXE,São Vicente-VXE
Africa,Western Africa,Côte d'Ivoire,Abidjan,ABJ,Abidjan-ABJ
Africa,Western Africa,The Gambia,Banjul,BJL,Banjul-BJL
Africa,Western Africa,Ghana,Accra,ACC,Accra-ACC
Africa,Western Africa,Ghana,Kumasi,KMS,Kumasi-KMS
Africa,Western Africa,Ghana,Takoradi,TKD,Takoradi-TKD
Africa,Western Africa,Ghana,Sunyani,NYI,Sunyani-NYI
Africa,Western Africa,Ghana,Ho,HZO,Ho-HZO
Africa,Western Africa,Ghana,Wa,WZA,Wa-WZA
Africa,Western Africa,Ghana,Tamale,TML,Tamale-TML
Africa,Western Africa,Guinea,Conakry,CKY,Conakry-CKY
Africa,Western Africa,Guinea-Bissau,Bissau,OXB,Bissau-OXB
Africa,Western Africa,Guinea-Bissau,Bubaque,BQE,Bubaque-BQE
Africa,Western Africa,Liberia,Monrovia,ROB,Monrovia-ROB
Africa,Western Africa,Mali,Bamako,BKO,Bamako-BKO
Africa,Western Africa,Mauritania,Nouakchott,NKC,Nouakchott-NKC
Africa,Western Africa,Mauritania,Nouadhibou,NDB,Nouadhibou-NDB
Africa,Western Africa,Mauritania,Atar,ATR,Atar-ATR
Africa,Western Africa,Niger,Niamey,NIM,Niamey-NIM
Africa,Western Africa,Nigeria,Abuja,ABV,Abuja-ABV
Africa,Western Africa,Nigeria,Calabar,CBQ,Calabar-CBQ
Africa,Western Africa,Nigeria,"Asaba, Delta",ABB,"Asaba, Delta-ABB"
Africa,Western Africa,Nigeria,Kano,KAN,Kano-KAN
Africa,Western Africa,Nigeria,Lagos,LOS,Lagos-LOS
Africa,Western Africa,Nigeria,Port Harcourt,PHC,Port Harcourt-PHC
Africa,Western Africa,Nigeria,Enugu,ENU,Enugu-ENU
Africa,Western Africa,Nigeria,Sokoto,SKO,Sokoto-SKO
Africa,Western Africa,"Saint Helena, Ascension and Tristan da Cunha",Saint Helena,HLE,Saint Helena-HLE
Africa,Western Africa,Senegal,Dakar,DSS,Dakar-DSS
Africa,Western Africa,Sierra Leone,Freetown,FNA,Freetown-FNA
Africa,Western Africa,Togo,Lomé,LFW,Lomé-LFW
Africa,Central Africa,Angola,Luanda,LAD,Luanda-LAD
Africa,Central Africa,Angola,Lubango,SDD,Lubango-SDD
Africa,Central Africa,Cameroon,Douala,DLA,Douala-DLA
Africa,Central Africa,Cameroon,Yaoundé,NSI,Yaoundé-NSI
Africa,Central Africa,Central African Republic,Bangui,BGF,Bangui-BGF
Africa,Central Africa,Chad,N'Djamena,NDJ,N'Djamena-NDJ
Africa,Central Africa,Democratic Republic of the Congo,Goma,GOM,Goma-GOM
Africa,Central Africa,Democratic Republic of the Congo,Kinshasa,FIH,Kinshasa-FIH
Africa,Central Africa,Democratic Republic of the Congo,Kisangani,FKI,Kisangani-FKI
Africa,Central Africa,Democratic Republic of the Congo,Lubumbashi,FBM,Lubumbashi-FBM
Africa,Central Africa,Republic of the Congo,Brazzaville,BZV,Brazzaville-BZV
Africa,Central Africa,Republic of the Congo,Pointe-Noire,PNR,Pointe-Noire-PNR
Africa,Central Africa,Equatorial Guinea,Malabo,SSG,Malabo-SSG
Africa,Central Africa,Gabon,Franceville,MVB,Franceville-MVB
Africa,Central Africa,Gabon,Libreville,LBV,Libreville-LBV
Africa,Central Africa,Gabon,Port-Gentil,POG,Port-Gentil-POG
Africa,Central Africa,São Tomé and Príncipe,São Tomé,TMS,São Tomé-TMS
Africa,Southern Africa,Botswana,Gaborone,GBE,Gaborone-GBE
Africa,Southern Africa,Botswana,Maun,MUB,Maun-MUB
Africa,Southern Africa,Botswana,Francistown,FRW,Francistown-FRW
Africa,Southern Africa,Botswana,Kasane,BBK,Kasane-BBK
Africa,Southern Africa,Eswatini,Manzini,SHO,Manzini-SHO
Africa,Southern Africa,Lesotho,Maseru,MSU,Maseru-MSU
Africa,Southern Africa,Namibia,Windhoek,WDH,Windhoek-WDH
Africa,Southern Africa,Namibia,Walvis Bay,WVB,Walvis Bay-WVB
Africa,Southern Africa,South Africa,Cape Town,CPT,Cape Town-CPT
Africa,Southern Africa,South Africa,Durban,DUR,Durban-DUR
Africa,Southern Africa,South Africa,Johannesburg,JNB,Johannesburg-JNB
Africa,Southern Africa,South Africa,Johannesburg,HLA,Johannesburg-HLA
Africa,Southern Africa,South Africa,Nelspruit,MQP,Nelspruit-MQP
Africa,Southern Africa,South Africa,Bloemfontein,BFN,Bloemfontein-BFN
Africa,Southern Africa,South Africa,East London,ELS,East London-ELS
Africa,Eastern Africa,Burundi,Bujumbura,BJM,Bujumbura-BJM
Africa,Eastern Africa,Comoros,Moroni,HAH,Moroni-HAH
Africa,Eastern Africa,Djibouti,Djibouti City,JIB,Djibouti City-JIB
Africa,Eastern Africa,Eritrea,Asmara,ASM,Asmara-ASM
Africa,Eastern Africa,Ethiopia,Addis Ababa,ADD,Addis Ababa-ADD
Africa,Eastern Africa,Ethiopia,Dire Dawa,DIR,Dire Dawa-DIR
Africa,Eastern Africa,Kenya,Eldoret,EDL,Eldoret-EDL
Africa,Eastern Africa,Kenya,Mombasa,MBA,Mombasa-MBA
Africa,Eastern Africa,Kenya,Kisumu,KIS,Kisumu-KIS
Africa,Eastern Africa,Kenya,Nairobi,NBO,Nairobi-NBO
Africa,Eastern Africa,Madagascar,Antananarivo,TNR,Antananarivo-TNR
Africa,Eastern Africa,Madagascar,Antsiranana,DIE,Antsiranana-DIE
Africa,Eastern Africa,Madagascar,Mahajanga,MJN,Mahajanga-MJN
Africa,Eastern Africa,Madagascar,Nosy Be,NOS,Nosy Be-NOS
Africa,Eastern Africa,Madagascar,Toamasina,TMM,Toamasina-TMM
Africa,Eastern Africa,Madagascar,Tôlanaro,FTU,Tôlanaro-FTU
Africa,Eastern Africa,Madagascar,Toliara,TLE,Toliara-TLE
Africa,Eastern Africa,Malawi,Blantyre,BLZ,Blantyre-BLZ
Africa,Eastern Africa,Malawi,Lilongwe,LLW,Lilongwe-LLW
Africa,Eastern Africa,Mauritius,Plaine Magnien,MRU,Plaine Magnien-MRU
Africa,Eastern Africa,Mayotte,Dzaoudzi,DZA,Dzaoudzi-DZA
Africa,Eastern Africa,Mozambique,Maputo,MPM,Maputo-MPM
Africa,Eastern Africa,Mozambique,Beira,BEW,Beira-BEW
Africa,Eastern Africa,Mozambique,Inhambane,INH,Inhambane-INH
Africa,Eastern Africa,Mozambique,Nampula,APL,Nampula-APL
Africa,Eastern Africa,Mozambique,Pemba,POL,Pemba-POL
Africa,Eastern Africa,Mozambique,Tete,TET,Tete-TET
Africa,Eastern Africa,Mozambique,Vilankulo,VNX,Vilankulo-VNX
Africa,Eastern Africa,Réunion,Saint-Denis,RUN,Saint-Denis-RUN
Africa,Eastern Africa,Rwanda,Kigali,KGL,Kigali-KGL
Africa,Eastern Africa,Seychelles,Victoria,SEZ,Victoria-SEZ
Africa,Eastern Africa,Somalia,Bosaso,BSA,Bosaso-BSA
Africa,Eastern Africa,Somalia,Galkayo,GBY,Galkayo-GBY
Africa,Eastern Africa,Somalia,Garoowe,GGR,Garoowe-GGR
Africa,Eastern Africa,Somalia,Hargeisa,HGA,Hargeisa-HGA
Africa,Eastern Africa,Somalia,Kismayo,KMU,Kismayo-KMU
Africa,Eastern Africa,Somalia,Mogadishu,MGQ,Mogadishu-MGQ
Africa,Eastern Africa,South Sudan,Juba,JUB,Juba-JUB
Africa,Eastern Africa,Tanzania,Arusha,ARK,Arusha-ARK
Africa,Eastern Africa,Tanzania,Dar es Salaam,DAR,Dar es Salaam-DAR
Africa,Eastern Africa,Tanzania,Hai District,JRO,Hai District-JRO
Africa,Eastern Africa,Tanzania,Mwanza,MWZ,Mwanza-MWZ
Africa,Eastern Africa,Tanzania,"Unguja, Zanzibar",ZNZ,"Unguja, Zanzibar-ZNZ"
Africa,Eastern Africa,Uganda,Arua,RUA,Arua-RUA
Africa,Eastern Africa,Uganda,Entebbe,EBB,Entebbe-EBB
Africa,Eastern Africa,Uganda,Gulu,ULU,Gulu-ULU
Africa,Eastern Africa,Zambia,Livingstone,LVI,Livingstone-LVI
Africa,Eastern Africa,Zambia,Lusaka,LUN,Lusaka-LUN
Africa,Eastern Africa,Zambia,Ndola,NLA,Ndola-NLA
Africa,Eastern Africa,Zimbabwe,Harare,HRE,Harare-HRE
Africa,Eastern Africa,Zimbabwe,Victoria Falls,VFA,Victoria Falls-VFA
Africa,Eastern Africa,Zimbabwe,Bulawayo,BUQ,Bulawayo-BUQ
Americas,Caribbean,Anguilla,The Valley,AXA,The Valley-AXA
Americas,Caribbean,Antigua and Barbuda,Antigua,ANU,Antigua-ANU
Americas,Caribbean,Aruba,Oranjestad,AUA,Oranjestad-AUA
Americas,Caribbean,Bahamas,Nassau,NAS,Nassau-NAS
Americas,Caribbean,Bahamas,Chub Cay,CCZ,Chub Cay-CCZ
Americas,Caribbean,Bahamas,Exuma,GGT,Exuma-GGT
Americas,Caribbean,Bahamas,Freeport,FPO,Freeport-FPO
Americas,Caribbean,Bahamas,South Eleuthera,RSD,South Eleuthera-RSD
Americas,Caribbean,Bahamas,Marsh Harbour,MHH,Marsh Harbour-MHH
Americas,Caribbean,Barbados,Bridgetown,BGI,Bridgetown-BGI
Americas,Caribbean,British Virgin Islands,Road Town,EIS,Road Town-EIS
Americas,Caribbean,Caribbean Netherlands,"Kralendijk, Bonaire",BON,"Kralendijk, Bonaire-BON"
Americas,Caribbean,Caribbean Netherlands,"Oranjestad, Sint Eustatius",EUX,"Oranjestad, Sint Eustatius-EUX"
Americas,Caribbean,Caribbean Netherlands,Saba,SAB,Saba-SAB
Americas,Caribbean,Cayman Islands,Cayman Brac,CYB,Cayman Brac-CYB
Americas,Caribbean,Cayman Islands,Georgetown,GCM,Georgetown-GCM
Americas,Caribbean,Cuba,Camagüey,CMW,Camagüey-CMW
Americas,Caribbean,Cuba,Cayo Coco,CCC,Cayo Coco-CCC
Americas,Caribbean,Cuba,Cayo Largo del Sur,CYO,Cayo Largo del Sur-CYO
Americas,Caribbean,Cuba,Cienfuegos,CFG,Cienfuegos-CFG
Americas,Caribbean,Cuba,Havana,HAV,Havana-HAV
Americas,Caribbean,Cuba,Holguín,HOG,Holguín-HOG
Americas,Caribbean,Cuba,Santa Clara,SNU,Santa Clara-SNU
Americas,Caribbean,Cuba,Santiago de Cuba,SCU,Santiago de Cuba-SCU
Americas,Caribbean,Cuba,Varadero,VRA,Varadero-VRA
Americas,Caribbean,Curaçao,Willemstad,CUR,Willemstad-CUR
Americas,Caribbean,Dominica,Roseau,DOM,Roseau-DOM
Americas,Caribbean,Dominican Republic,Barahona,BRX,Barahona-BRX
Americas,Caribbean,Dominican Republic,La Romana,LRM,La Romana-LRM
Americas,Caribbean,Dominican Republic,Punta Cana,PUJ,Punta Cana-PUJ
Americas,Caribbean,Dominican Republic,Samana,AZS,Samana-AZS
Americas,Caribbean,Dominican Republic,San Felipe de Puerto Plata,POP,San Felipe de Puerto Plata-POP
Americas,Caribbean,Dominican Republic,Santiago de los Caballeros,STI,Santiago de los Caballeros-STI
Americas,Caribbean,Dominican Republic,Santo Domingo,SDQ,Santo Domingo-SDQ
Americas,Caribbean,Grenada,Grenada,GND,Grenada-GND
Americas,Caribbean,Guadeloupe,Pointe-à-Pitre,PTP,Pointe-à-Pitre-PTP
Americas,Caribbean,Haiti,Cap-Haïtien,CAP,Cap-Haïtien-CAP
Americas,Caribbean,Haiti,Port-au-Prince,PAP,Port-au-Prince-PAP
Americas,Caribbean,Jamaica,Kingston,KIN,Kingston-KIN
Americas,Caribbean,Jamaica,Montego Bay,MBJ,Montego Bay-MBJ
Americas,Caribbean,Martinique,Fort-de-France,FDF,Fort-de-France-FDF
Americas,Caribbean,Montserrat,Brades,MNI,Brades-MNI
Americas,Caribbean,Puerto Rico,Aguadilla,BQN,Aguadilla-BQN
Americas,Caribbean,Puerto Rico,San Juan,SJU,San Juan-SJU
Americas,Caribbean,Saint Barthélemy,Saint Jean,SBH,Saint Jean-SBH
Americas,Caribbean,Saint Kitts and Nevis,Saint Kitts,SKB,Saint Kitts-SKB
Americas,Caribbean,Saint Lucia,Vieux Fort Quarter,UVF,Vieux Fort Quarter-UVF
Americas,Caribbean,Saint Vincent and the Grenadines,Kingstown,SVD,Kingstown-SVD
Americas,Caribbean,Saint Vincent and the Grenadines,Canouan,CIW,Canouan-CIW
Americas,Caribbean,Sint Maarten,Philipsburg,SXM,Philipsburg-SXM
Americas,Caribbean,Trinidad and Tobago,Port of Spain,POS,Port of Spain-POS
Americas,Caribbean,Trinidad and Tobago,Tobago,TAB,Tobago-TAB
Americas,Caribbean,Turks and Caicos Islands,Providenciales,PLS,Providenciales-PLS
Americas,Caribbean,U.S. Virgin Islands,Saint Thomas,STT,Saint Thomas-STT
Americas,Caribbean,U.S. Virgin Islands,Saint Croix,STX,Saint Croix-STX
Americas,Central America,Belize,Belize City,BZE,Belize City-BZE
Americas,Central America,Costa Rica,Liberia,LIR,Liberia-LIR
Americas,Central America,Costa Rica,San José,SJO,San José-SJO
Americas,Central America,El Salvador,San Salvador,SAL,San Salvador-SAL
Americas,Central America,Guatemala,Flores,FRS,Flores-FRS
Americas,Central America,Guatemala,Guatemala City,GUA,Guatemala City-GUA
Americas,Central America,Honduras,La Ceiba,LCE,La Ceiba-LCE
Americas,Central America,Honduras,Roatán,RTB,Roatán-RTB
Americas,Central America,Honduras,San Pedro Sula,SAP,San Pedro Sula-SAP
Americas,Central America,Honduras,Tegucigalpa,TGU,Tegucigalpa-TGU
Americas,Central America,Honduras,Comayagua,XPL,Comayagua-XPL
Americas,Central America,Nicaragua,Managua,MGA,Managua-MGA
Americas,Central America,Nicaragua,Bluefields,BEF,Bluefields-BEF
Americas,Central America,Nicaragua,Corn Island,RNI,Corn Island-RNI
Americas,Central America,Panama,Bocas del Toro,BOC,Bocas del Toro-BOC
Americas,Central America,Panama,"David, Chiriquí",DAV,"David, Chiriquí-DAV"
Americas,Central America,Panama,Panama City,PAC,Panama City-PAC
Americas,Central America,Panama,Panama City,BLB,Panama City-BLB
Americas,Central America,Panama,Panama City,PTY,Panama City-PTY
Americas,Central America,Panama,Rio Hato,RIH,Rio Hato-RIH
Americas,North America,Bermuda,St. George's,BDA,St. George's-BDA
Americas,North America,Canada,Abbotsford,YXX,Abbotsford-YXX
Americas,North America,Canada,Calgary,YYC,Calgary-YYC
Americas,North America,Canada,Edmonton,YEG,Edmonton-YEG
Americas,North America,Canada,Fredericton,YFC,Fredericton-YFC
Americas,North America,Canada,Gander,YQX,Gander-YQX
Americas,North America,Canada,Halifax (Goffs),YHZ,Halifax (Goffs)-YHZ
Americas,North America,Canada,Hamilton,YHM,Hamilton-YHM
Americas,North America,Canada,Kelowna,YLW,Kelowna-YLW
Americas,North America,Canada,Kitchener–Waterloo,YKF,Kitchener–Waterloo-YKF
Americas,North America,Canada,London,YXU,London-YXU
Americas,North America,Canada,Moncton (Dieppe),YQM,Moncton (Dieppe)-YQM
Americas,North America,Canada,Montreal (Dorval),YUL,Montreal (Dorval)-YUL
Americas,North America,Canada,Ottawa,YOW,Ottawa-YOW
Americas,North America,Canada,Quebec City,YQB,Quebec City-YQB
Americas,North America,Canada,Regina,YQR,Regina-YQR
Americas,North America,Canada,Saskatoon,YXE,Saskatoon-YXE
Americas,North America,Canada,St. John's,YYT,St. John's-YYT
Americas,North America,Canada,Toronto (Mississauga),YYZ,Toronto (Mississauga)-YYZ
Americas,North America,Canada,Vancouver (Richmond),YVR,Vancouver (Richmond)-YVR
Americas,North America,Canada,Victoria,YYJ,Victoria-YYJ
Americas,North America,Canada,Whitehorse,YXY,Whitehorse-YXY
Americas,North America,Canada,Windsor,YQC,Windsor-YQC
Americas,North America,Canada,Winnipeg,YWG,Winnipeg-YWG
Americas,North America,Greenland,Kangerlussuaq,SFJ,Kangerlussuaq-SFJ
Americas,North America,Greenland,Nuuk,GOH,Nuuk-GOH
Americas,North America,Greenland,Ilulissat,JAV,Ilulissat-JAV
Americas,North America,Greenland,Narsarsuaq,UAK,Narsarsuaq-UAK
Americas,North America,Mexico,Acapulco,ACA,Acapulco-ACA
Americas,North America,Mexico,Aguascalientes,AGU,Aguascalientes-AGU
Americas,North America,Mexico,Cancún,CUN,Cancún-CUN
Americas,North America,Mexico,Chihuahua City,CUU,Chihuahua City-CUU
Americas,North America,Mexico,Ciudad del Carmen,CME,Ciudad del Carmen-CME
Americas,North America,Mexico,Cozumel,CZM,Cozumel-CZM
Americas,North America,Mexico,Culiacán,CUL,Culiacán-CUL
Americas,North America,Mexico,Durango,DGO,Durango-DGO
Americas,North America,Mexico,Guadalajara,GDL,Guadalajara-GDL
Americas,North America,Mexico,Hermosillo,HMO,Hermosillo-HMO
Americas,North America,Mexico,Huatulco,HUX,Huatulco-HUX
Americas,North America,Mexico,Ixtapa,ZIH,Ixtapa-ZIH
Americas,North America,Mexico,León,BJX,León-BJX
Americas,North America,Mexico,Loreto,LTO,Loreto-LTO
Americas,North America,Mexico,Los Cabos,SJD,Los Cabos-SJD
Americas,North America,Mexico,Manzanillo,ZLO,Manzanillo-ZLO
Americas,North America,Mexico,Mazatlán,MZT,Mazatlán-MZT
Americas,North America,Mexico,Mérida,MID,Mérida-MID
Americas,North America,Mexico,Mexico City,MEX,Mexico City-MEX
Americas,North America,Mexico,Mexico City,NLU,Mexico City-NLU
Americas,North America,Mexico,Monterrey,MTY,Monterrey-MTY
Americas,North America,Mexico,Morelia,MLM,Morelia-MLM
Americas,North America,Mexico,Oaxaca City,OAX,Oaxaca City-OAX
Americas,North America,Mexico,Puebla,PBC,Puebla-PBC
Americas,North America,Mexico,Puerto Escondido,PXM,Puerto Escondido-PXM
Americas,North America,Mexico,Puerto Vallarta,PVR,Puerto Vallarta-PVR
Americas,North America,Mexico,Querétaro City,QRO,Querétaro City-QRO
Americas,North America,Mexico,Reynosa,REX,Reynosa-REX
Americas,North America,Mexico,Saltillo,SLW,Saltillo-SLW
Americas,North America,Mexico,San Luis Potosí City,SLP,San Luis Potosí City-SLP
Americas,North America,Mexico,Tampico,TAM,Tampico-TAM
Americas,North America,Mexico,Tijuana,TIJ,Tijuana-TIJ
Americas,North America,Mexico,Toluca,TLC,Toluca-TLC
Americas,North America,Mexico,Torreón,TRC,Torreón-TRC
Americas,North America,Mexico,Tuxtla Gutiérrez,TGZ,Tuxtla Gutiérrez-TGZ
Americas,North America,Mexico,Uruapan,UPN,Uruapan-UPN
Americas,North America,Mexico,Veracruz,VER,Veracruz-VER
Americas,North America,Mexico,Villahermosa,VSA,Villahermosa-VSA
Americas,North America,Mexico,Zacatecas City,ZCL,Zacatecas City-ZCL
Americas,North America,Saint Pierre and Miquelon,Saint-Pierre,FSP,Saint-Pierre-FSP
Americas,North America,United States,Akron,AKC,Akron-AKC
Americas,North America,United States,Albany,ALB,Albany-ALB
Americas,North America,United States,Albuquerque,ABQ,Albuquerque-ABQ
Americas,North America,United States,Anchorage,ANC,Anchorage-ANC
Americas,North America,United States,Appleton,ATW,Appleton-ATW
Americas,North America,United States,Atlanta,ATL,Atlanta-ATL
Americas,North America,United States,Atlantic City,ACY,Atlantic City-ACY
Americas,North America,United States,Austin (TX),AUS,Austin (TX)-AUS
Americas,North America,United States,Baltimore,BWI,Baltimore-BWI
Americas,North America,United States,Bangor,BGR,Bangor-BGR
Americas,North America,United States,Bellingham,BLI,Bellingham-BLI
Americas,North America,United States,Birmingham,BHM,Birmingham-BHM
Americas,North America,United States,Boise,BOI,Boise-BOI
Americas,North America,United States,Boston,BOS,Boston-BOS
Americas,North America,United States,Buffalo,BUF,Buffalo-BUF
Americas,North America,United States,Charlotte,CLT,Charlotte-CLT
Americas,North America,United States,Charleston (SC),CHS,Charleston (SC)-CHS
Americas,North America,United States,Chicago,MDW,Chicago-MDW
Americas,North America,United States,Chicago,ORD,Chicago-ORD
Americas,North America,United States,Cincinnati,CVG,Cincinnati-CVG
Americas,North America,United States,Cleveland,CLE,Cleveland-CLE
Americas,North America,United States,Columbus (OH),CMH,Columbus (OH)-CMH
Americas,North America,United States,Columbus (OH),LCK,Columbus (OH)-LCK
Americas,North America,United States,Dallas,DFW,Dallas-DFW
Americas,North America,United States,Dayton (OH),DAY,Dayton (OH)-DAY
Americas,North America,United States,Denver,DEN,Denver-DEN
Americas,North America,United States,Des Moines (IA),DSM,Des Moines (IA)-DSM
Americas,North America,United States,Detroit,DTW,Detroit-DTW
