continent,region,country,city,iataCode,cityiataCode
Europe,Central Europe,Poland,Lublin,LUZ,Lublin-LUZ
Europe,Central Europe,Poland,Łódź,LCJ,Łódź-LCJ
Europe,Central Europe,Poland,Poznań,POZ,Poznań-POZ
Europe,Central Europe,Poland,Rzeszów,RZE,Rzeszów-RZE
Europe,Central Europe,Poland,Szczecin,SZZ,Szczecin-SZZ
Europe,Central Europe,Poland,Warsaw,WAW,Warsaw-WAW
Europe,Central Europe,Poland,Warsaw,WMI,Warsaw-WMI
Europe,Central Europe,Poland,Wrocław,WRO,Wrocław-WRO
Europe,Southern Europe,Croatia,Brač,BWK,Brač-BWK
Europe,Southern Europe,Croatia,Dubrovnik,DBV,Dubrovnik-DBV
Europe,Southern Europe,Croatia,Mali Lošinj,LSZ,Mali Lošinj-LSZ
Europe,Southern Europe,Croatia,Osijek,OSI,Osijek-OSI
Europe,Southern Europe,Croatia,Pula,PUY,Pula-PUY
Europe,Southern Europe,Croatia,Rijeka,RJK,Rijeka-RJK
Europe,Southern Europe,Croatia,Split,SPU,Split-SPU
Europe,Southern Europe,Croatia,Zadar,ZAD,Zadar-ZAD
Europe,Southern Europe,Croatia,Zagreb,ZAG,Zagreb-ZAG
Europe,Southern Europe,Cyprus,Larnaca,LCA,Larnaca-LCA
Europe,Southern Europe,Cyprus,Paphos,PFO,Paphos-PFO
Europe,Southern Europe,Cyprus,North Nicosia,ECN,North Nicosia-ECN
Europe,Southern Europe,Greece,Athens,ATH,Athens-ATH
Europe,Southern Europe,Greece,Cephalonia,EFL,Cephalonia-EFL
Europe,Southern Europe,Greece,Chania,CHQ,Chania-CHQ
Europe,Southern Europe,Greece,Chios,JKH,Chios-JKH
Europe,Southern Europe,Greece,Corfu,CFU,Corfu-CFU
Europe,Southern Europe,Greece,Heraklion,HER,Heraklion-HER
Europe,Southern Europe,Greece,Kalamata,KLX,Kalamata-KLX
Europe,Southern Europe,Greece,Karpathos,AOK,Karpathos-AOK
Europe,Southern Europe,Greece,Kavala,KVA,Kavala-KVA
Europe,Southern Europe,Greece,Kos,KGS,Kos-KGS
Europe,Southern Europe,Greece,Mykonos,JMK,Mykonos-JMK
Europe,Southern Europe,Greece,Mytilene,MJT,Mytilene-MJT
Europe,Southern Europe,Greece,Preveza,PVK,Preveza-PVK
Europe,Southern Europe,Greece,Rhodes,RHO,Rhodes-RHO
Europe,Southern Europe,Greece,Samos,SMI,Samos-SMI
Europe,Southern Europe,Greece,Santorini,JTR,Santorini-JTR
Europe,Southern Europe,Greece,Skiathos,JSI,Skiathos-JSI
Europe,Southern Europe,Greece,Skyros,SKU,Skyros-SKU
Europe,Southern Europe,Greece,Thessaloniki,SKG,Thessaloniki-SKG
Europe,Southern Europe,Greece,Volos,VOL,Volos-VOL
Europe,Southern Europe,Greece,Zakynthos,ZTH,Zakynthos-ZTH
Europe,Southern Europe,Italy,Alghero,AHO,Alghero-AHO
Europe,Southern Europe,Italy,Ancona,AOI,Ancona-AOI
Europe,Southern Europe,Italy,Bari,BRI,Bari-BRI
Europe,Southern Europe,Italy,Bergamo,BGY,Bergamo-BGY
Europe,Southern Europe,Italy,Bologna,BLQ,Bologna-BLQ
Europe,Southern Europe,Italy,Brescia,VBS,Brescia-VBS
Europe,Southern Europe,Italy,Brindisi,BDS,Brindisi-BDS
Europe,Southern Europe,Italy,Cagliari,CAG,Cagliari-CAG
Europe,Southern Europe,Italy,Catania,CTA,Catania-CTA
Europe,Southern Europe,Italy,Cuneo,CUF,Cuneo-CUF
Europe,Southern Europe,Italy,Florence,FLR,Florence-FLR
Europe,Southern Europe,Italy,Genoa,GOA,Genoa-GOA
Europe,Southern Europe,Italy,Lamezia,SUF,Lamezia-SUF
Europe,Southern Europe,Italy,Milan,LIN,Milan-LIN
Europe,Southern Europe,Italy,Milan,MXP,Milan-MXP
Europe,Southern Europe,Italy,Naples,NAP,Naples-NAP
Europe,Southern Europe,Italy,Olbia,OLB,Olbia-OLB
Europe,Southern Europe,Italy,Palermo,PMO,Palermo-PMO
Europe,Southern Europe,Italy,Parma,PMF,Parma-PMF
Europe,Southern Europe,Italy,Perugia,PEG,Perugia-PEG
Europe,Southern Europe,Italy,Pescara,PSR,Pescara-PSR
Europe,Southern Europe,Italy,Pisa,PSA,Pisa-PSA
Europe,Southern Europe,Italy,Rimini,RMI,Rimini-RMI
Europe,Southern Europe,Italy,Rome,FCO,Rome-FCO
Europe,Southern Europe,Italy,Rome,CIA,Rome-CIA
Europe,Southern Europe,Italy,Trapani,TPS,Trapani-TPS
Europe,Southern Europe,Italy,Trieste,TRS,Trieste-TRS
Europe,Southern Europe,Italy,Turin,TRN,Turin-TRN
Europe,Southern Europe,Italy,Venice,VCE,Venice-VCE
Europe,Southern Europe,Italy,Verona,VRN,Verona-VRN
Europe,Southern Europe,Malta,Valletta,MLA,Valletta-MLA
Europe,Southern Europe,Portugal,Beja,BYJ,Beja-BYJ
Europe,Southern Europe,Portugal,Faro,FAO,Faro-FAO
Europe,Southern Europe,Portugal,Funchal,FNC,Funchal-FNC
Europe,Southern Europe,Portugal,Porto Santo Island,PXO,Porto Santo Island-PXO
Europe,Southern Europe,Portugal,Lisbon,LIS,Lisbon-LIS
Europe,Southern Europe,Portugal,Porto,OPO,Porto-OPO
Europe,Southern Europe,Portugal,Ponta Delgada,PDL,Ponta Delgada-PDL
Europe,Southern Europe,Portugal,Terceira Island,TER,Terceira Island-TER
Europe,Southern Europe,Slovenia,Ljubljana,LJU,Ljubljana-LJU
Europe,Southern Europe,Slovenia,Maribor,MBX,Maribor-MBX
Europe,Southern Europe,Slovenia,Portorož,POW,Portorož-POW
Europe,Southern Europe,Spain,A Coruña,LCG,A Coruña-LCG
Europe,Southern Europe,Spain,Alicante,ALC,Alicante-ALC
Europe,Southern Europe,Spain,Almería,LEI,Almería-LEI
Europe,Southern Europe,Spain,Asturias,OVD,Asturias-OVD
Europe,Southern Europe,Spain,Barcelona,BCN,Barcelona-BCN
Europe,Southern Europe,Spain,Bilbao,BIO,Bilbao-BIO
Europe,Southern Europe,Spain,Castellón de la Plana,CDT,Castellón de la Plana-CDT
Europe,Southern Europe,Spain,Fuerteventura,FUE,Fuerteventura-FUE
Europe,Southern Europe,Spain,Girona,GRO,Girona-GRO
Europe,Southern Europe,Spain,Gran Canaria,LPA,Gran Canaria-LPA
Europe,Southern Europe,Spain,Granada,GRX,Granada-GRX
Europe,Southern Europe,Spain,Huesca,HSK,Huesca-HSK
Europe,Southern Europe,Spain,Ibiza,IBZ,Ibiza-IBZ
Europe,Southern Europe,Spain,Jerez de la Frontera,XRY,Jerez de la Frontera-XRY
Europe,Southern Europe,Spain,La Palma,SPC,La Palma-SPC
Europe,Southern Europe,Spain,Lanzarote,ACE,Lanzarote-ACE
Europe,Southern Europe,Spain,Lleida,ILD,Lleida-ILD
Europe,Southern Europe,Spain,Madrid,MAD,Madrid-MAD
Europe,Southern Europe,Spain,Málaga,AGP,Málaga-AGP
Europe,Southern Europe,Spain,Menorca,MAH,Menorca-MAH
Europe,Southern Europe,Spain,Murcia,RMU,Murcia-RMU
Europe,Southern Europe,Spain,Palma de Mallorca,PMI,Palma de Mallorca-PMI
Europe,Southern Europe,Spain,Pamplona,PNA,Pamplona-PNA
Europe,Southern Europe,Spain,Reus,REU,Reus-REU
Europe,Southern Europe,Spain,Santander,SDR,Santander-SDR
Europe,Southern Europe,Spain,Santiago de Compostela,SCQ,Santiago de Compostela-SCQ
Europe,Southern Europe,Spain,Seville,SVQ,Seville-SVQ
Europe,Southern Europe,Spain,Tenerife,TFN,Tenerife-TFN
Europe,Southern Europe,Spain,Tenerife,TFS,Tenerife-TFS
Europe,Southern Europe,Spain,Valencia,VLC,Valencia-VLC
Europe,Southern Europe,Spain,Valladolid,VLL,Valladolid-VLL
Europe,Southern Europe,Spain,Vigo,VGO,Vigo-VGO
Europe,Southern Europe,Spain,Vitoria-Gasteiz,VIT,Vitoria-Gasteiz-VIT
Europe,Southern Europe,Spain,Zaragoza,ZAZ,Zaragoza-ZAZ
Europe,Eastern Europe,Albania,Tirana,TIA,Tirana-TIA
Europe,Eastern Europe,Albania,Kukes,KFZ,Kukes-KFZ
Europe,Eastern Europe,Armenia,Yerevan,EVN,Yerevan-EVN
Europe,Eastern Europe,Armenia,Gyumri,LWN,Gyumri-LWN
Europe,Eastern Europe,Azerbaijan,Baku,GYD,Baku-GYD
Europe,Eastern Europe,Azerbaijan,Ganja,KVD,Ganja-KVD
Europe,Eastern Europe,Azerbaijan,Nakhchivan,NAJ,Nakhchivan-NAJ
Europe,Eastern Europe,Azerbaijan,Qabala,GBB,Qabala-GBB
Europe,Eastern Europe,Azerbaijan,Lankaran,LLK,Lankaran-LLK
Europe,Eastern Europe,Azerbaijan,Zaqatala,ZTU,Zaqatala-ZTU
Europe,Eastern Europe,Belarus,Grodno,GNA,Grodno-GNA
Europe,Eastern Europe,Belarus,Gomel,GME,Gomel-GME
Europe,Eastern Europe,Belarus,Minsk,MSQ,Minsk-MSQ
Europe,Eastern Europe,Bosnia and Herzegovina,Banja Luka,BNX,Banja Luka-BNX
Europe,Eastern Europe,Bosnia and Herzegovina,Sarajevo,SJJ,Sarajevo-SJJ
Europe,Eastern Europe,Bosnia and Herzegovina,Tuzla,TZL,Tuzla-TZL
Europe,Eastern Europe,Bosnia and Herzegovina,Mostar,OMO,Mostar-OMO
Europe,Eastern Europe,Bulgaria,Burgas,BOJ,Burgas-BOJ
Europe,Eastern Europe,Bulgaria,Plovdiv,PDV,Plovdiv-PDV
Europe,Eastern Europe,Bulgaria,Sofia,SOF,Sofia-SOF
Europe,Eastern Europe,Bulgaria,Varna,VAR,Varna-VAR
Europe,Eastern Europe,Georgia,Batumi,BUS,Batumi-BUS
Europe,Eastern Europe,Georgia,Kutaisi,KUT,Kutaisi-KUT
Europe,Eastern Europe,Georgia,Sokhumi,SUI,Sokhumi-SUI
Europe,Eastern Europe,Georgia,Tbilisi,TBS,Tbilisi-TBS
Europe,Eastern Europe,Kosovo,Pristina,PRN,Pristina-PRN
Europe,Eastern Europe,Moldova,Chişinău,KIV,Chişinău-KIV
Europe,Eastern Europe,Romania,Arad,ARW,Arad-ARW
Europe,Eastern Europe,Romania,Bacau,BCM,Bacau-BCM
Europe,Eastern Europe,Romania,Baia Mare,BAY,Baia Mare-BAY
Europe,Eastern Europe,Romania,Bucharest,OTP,Bucharest-OTP
Europe,Eastern Europe,Romania,Bucharest,BBU,Bucharest-BBU
Europe,Eastern Europe,Romania,Cluj-Napoca,CLJ,Cluj-Napoca-CLJ
Europe,Eastern Europe,Romania,Constanța,CND,Constanța-CND
Europe,Eastern Europe,Romania,Craiova,CRA,Craiova-CRA
Europe,Eastern Europe,Romania,Iași,IAS,Iași-IAS
Europe,Eastern Europe,Romania,Oradea,OMR,Oradea-OMR
Europe,Eastern Europe,Romania,Satu Mare,SUJ,Satu Mare-SUJ
Europe,Eastern Europe,Romania,Sibiu,SBZ,Sibiu-SBZ
Europe,Eastern Europe,Romania,Suceava,SCV,Suceava-SCV
Europe,Eastern Europe,Romania,Târgu Mureș,TGM,Târgu Mureș-TGM
Europe,Eastern Europe,Romania,Timișoara,TSR,Timișoara-TSR
Europe,Eastern Europe,Montenegro,Podgorica,TGD,Podgorica-TGD
Europe,Eastern Europe,Montenegro,Tivat,TIV,Tivat-TIV
Europe,Eastern Europe,North Macedonia,Ohrid,OHD,Ohrid-OHD
Europe,Eastern Europe,North Macedonia,Skopje,SKP,Skopje-SKP
Europe,Eastern Europe,Russia,Abakan,ABA,Abakan-ABA
Europe,Eastern Europe,Russia,Anadyr,DYR,Anadyr-DYR
Europe,Eastern Europe,Russia,Anapa,AAQ,Anapa-AAQ
Europe,Eastern Europe,Russia,Arkhangelsk,ARH,Arkhangelsk-ARH
Europe,Eastern Europe,Russia,Astrakhan,ASF,Astrakhan-ASF
Europe,Eastern Europe,Russia,Barnaul,BAX,Barnaul-BAX
Europe,Eastern Europe,Russia,Belgorod,EGO,Belgorod-EGO
Europe,Eastern Europe,Russia,Blagoveshchensk,BQS,Blagoveshchensk-BQS
Europe,Eastern Europe,Russia,Bratsk,BTK,Bratsk-BTK
Europe,Eastern Europe,Russia,Bryansk,BZK,Bryansk-BZK
Europe,Eastern Europe,Russia,Cheboksary,CSY,Cheboksary-CSY
Europe,Eastern Europe,Russia,Chelyabinsk,CEK,Chelyabinsk-CEK
Europe,Eastern Europe,Russia,Cherepovets,CEE,Cherepovets-CEE
Europe,Eastern Europe,Russia,Chita,HTA,Chita-HTA
Europe,Eastern Europe,Russia,Elista,ESL,Elista-ESL
Europe,Eastern Europe,Russia,Irkutsk,IKT,Irkutsk-IKT
Europe,Eastern Europe,Russia,Grozny,GRV,Grozny-GRV
Europe,Eastern Europe,Russia,Kaliningrad,KGD,Kaliningrad-KGD
Europe,Eastern Europe,Russia,Kazan,KZN,Kazan-KZN
Europe,Eastern Europe,Russia,Khabarovsk,KHV,Khabarovsk-KHV
Europe,Eastern Europe,Russia,Komsomolsk-on-Amur,KXK,Komsomolsk-on-Amur-KXK
Europe,Eastern Europe,Russia,Krasnodar,KRR,Krasnodar-KRR
Europe,Eastern Europe,Russia,Krasnoyarsk,KJA,Krasnoyarsk-KJA
Europe,Eastern Europe,Russia,Kursk,URS,Kursk-URS
Europe,Eastern Europe,Russia,Magadan,GDX,Magadan-GDX
Europe,Eastern Europe,Russia,Magnitogorsk,MQF,Magnitogorsk-MQF
Europe,Eastern Europe,Russia,Makhachkala,MCX,Makhachkala-MCX
Europe,Eastern Europe,Russia,Mineralnye Vody,MRV,Mineralnye Vody-MRV
Europe,Eastern Europe,Russia,Moscow,DME,Moscow-DME
Europe,Eastern Europe,Russia,Moscow,SVO,Moscow-SVO
Europe,Eastern Europe,Russia,Moscow,VKO,Moscow-VKO
Europe,Eastern Europe,Russia,Murmansk,MMK,Murmansk-MMK
Europe,Eastern Europe,Russia,Nalchik,NAL,Nalchik-NAL
Europe,Eastern Europe,Russia,Nizhnevartovsk,NJC,Nizhnevartovsk-NJC
Europe,Eastern Europe,Russia,Nizhnekamsk,NBC,Nizhnekamsk-NBC
Europe,Eastern Europe,Russia,Nizhny Novgorod,GOJ,Nizhny Novgorod-GOJ
Europe,Eastern Europe,Russia,Novokuznetsk,NOZ,Novokuznetsk-NOZ
Europe,Eastern Europe,Russia,Novosibirsk,OVB,Novosibirsk-OVB
Europe,Eastern Europe,Russia,Omsk,OMS,Omsk-OMS
Europe,Eastern Europe,Russia,Orenburg,REN,Orenburg-REN
Europe,Eastern Europe,Russia,Orsk,OSW,Orsk-OSW
Europe,Eastern Europe,Russia,Perm,PEE,Perm-PEE
Europe,Eastern Europe,Russia,Petrozavodsk,PES,Petrozavodsk-PES
Europe,Eastern Europe,Russia,Provideniya,PVS,Provideniya-PVS
Europe,Eastern Europe,Russia,Petropavlovsk-Kamchatsky,PKC,Petropavlovsk-Kamchatsky-PKC
Europe,Eastern Europe,Russia,Pskov,PKV,Pskov-PKV
Europe,Eastern Europe,Russia,Rostov-on-Don,ROV,Rostov-on-Don-ROV
Europe,Eastern Europe,Russia,Saint Petersburg,LED,Saint Petersburg-LED
Europe,Eastern Europe,Russia,Samara,KUF,Samara-KUF
Europe,Eastern Europe,Russia,Saratov,GSV,Saratov-GSV
Europe,Eastern Europe,Russia,Sochi,AER,Sochi-AER
Europe,Eastern Europe,Russia,Stavropol,STW,Stavropol-STW
Europe,Eastern Europe,Russia,Surgut,SGC,Surgut-SGC
Europe,Eastern Europe,Russia,Syktyvkar,SCW,Syktyvkar-SCW
Europe,Eastern Europe,Russia,Tomsk,TOF,Tomsk-TOF
Europe,Eastern Europe,Russia,Tyumen,TJM,Tyumen-TJM
Europe,Eastern Europe,Russia,Ulan-Ude,UUD,Ulan-Ude-UUD
Europe,Eastern Europe,Russia,Ulyanovsk,ULV,Ulyanovsk-ULV
Europe,Eastern Europe,Russia,Ufa,UFA,Ufa-UFA
Europe,Eastern Europe,Russia,Vladivostok,VVO,Vladivostok-VVO
Europe,Eastern Europe,Russia,Vladikavkaz,OGZ,Vladikavkaz-OGZ
Europe,Eastern Europe,Russia,Volgograd,VOG,Volgograd-VOG
Europe,Eastern Europe,Russia,Voronezh,VOZ,Voronezh-VOZ
Europe,Eastern Europe,Russia,Yakutsk,YKS,Yakutsk-YKS
Europe,Eastern Europe,Russia,Yaroslavl,IAR,Yaroslavl-IAR
Europe,Eastern Europe,Russia,Yekaterinburg,SVX,Yekaterinburg-SVX
Europe,Eastern Europe,Russia,Yuzhno-Sakhalinsk,UUS,Yuzhno-Sakhalinsk-UUS
Europe,Eastern Europe,Serbia,Belgrade,BEG,Belgrade-BEG
Europe,Eastern Europe,Serbia,Niš,INI,Niš-INI
Europe,Eastern Europe,Serbia,Kraljevo,KVO,Kraljevo-KVO
Europe,Eastern Europe,Turkey,Adana,ADA,Adana-ADA
Europe,Eastern Europe,Turkey,Alanya,GZP,Alanya-GZP
Europe,Eastern Europe,Turkey,Ankara,ESB,Ankara-ESB
Europe,Eastern Europe,Turkey,Antalya,AYT,Antalya-AYT
Europe,Eastern Europe,Turkey,Bodrum,BJV,Bodrum-BJV
Europe,Eastern Europe,Turkey,Bursa,YEI,Bursa-YEI
Europe,Eastern Europe,Turkey,Dalaman,DLM,Dalaman-DLM
Europe,Eastern Europe,Turkey,Denizli,DNZ,Denizli-DNZ
Europe,Eastern Europe,Turkey,Diyarbakır,DIY,Diyarbakır-DIY
Europe,Eastern Europe,Turkey,Elazığ,EZS,Elazığ-EZS
Europe,Eastern Europe,Turkey,Gaziantep,GZT,Gaziantep-GZT
Europe,Eastern Europe,Turkey,Istanbul,IST,Istanbul-IST
Europe,Eastern Europe,Turkey,Istanbul,SAW,Istanbul-SAW
Europe,Eastern Europe,Turkey,İzmir,ADB,İzmir-ADB
Europe,Eastern Europe,Turkey,Kayseri,ASR,Kayseri-ASR
Europe,Eastern Europe,Turkey,Konya,KYA,Konya-KYA
Europe,Eastern Europe,Turkey,Kütahya,KZR,Kütahya-KZR
Europe,Eastern Europe,Turkey,Malatya,MLX,Malatya-MLX
Europe,Eastern Europe,Turkey,Nevşehir,NAV,Nevşehir-NAV
Europe,Eastern Europe,Turkey,Samsun,SZF,Samsun-SZF
Europe,Eastern Europe,Turkey,Trabzon,TZX,Trabzon-TZX
Europe,Eastern Europe,Turkey,Zonguldak,ONQ,Zonguldak-ONQ
Europe,Eastern Europe,Ukraine,Chernivtsi,CWC,Chernivtsi-CWC
Europe,Eastern Europe,Ukraine,Dnipro,DNK,Dnipro-DNK
Europe,Eastern Europe,Ukraine,Ivano-Frankivsk,IFO,Ivano-Frankivsk-IFO
Europe,Eastern Europe,Ukraine,Kharkiv,HRK,Kharkiv-HRK
Europe,Eastern Europe,Ukraine,Kryvyi Rih,KWG,Kryvyi Rih-KWG
Europe,Eastern Europe,Ukraine,Kyiv,KBP,Kyiv-KBP
Europe,Eastern Europe,Ukraine,Kyiv,IEV,Kyiv-IEV
Europe,Eastern Europe,Ukraine,Lviv,LWO,Lviv-LWO
Europe,Eastern Europe,Ukraine,Mykolaiv,NLV,Mykolaiv-NLV
Europe,Eastern Europe,Ukraine,Odesa,ODS,Odesa-ODS
Europe,Eastern Europe,Ukraine,Poltava,PLV,Poltava-PLV
Europe,Eastern Europe,Ukraine,Simferopol,SIP,Simferopol-SIP
Europe,Eastern Europe,Ukraine,Uzhhorod,UDJ,Uzhhorod-UDJ
Europe,Eastern Europe,Ukraine,Zaporizhzhia,OZH,Zaporizhzhia-OZH
Europe,Nordic Region,Denmark,Aalborg,AAL,Aalborg-AAL
Europe,Nordic Region,Denmark,Aarhus,AAR,Aarhus-AAR
Europe,Nordic Region,Denmark,Billund,BLL,Billund-BLL
Europe,Nordic Region,Denmark,Copenhagen,CPH,Copenhagen-CPH
Europe,Nordic Region,Estonia,Tallinn,TLL,Tallinn-TLL
Europe,Nordic Region,Estonia,Tartu,TAY,Tartu-TAY
Europe,Nordic Region,Estonia,Pärnu,EPU,Pärnu-EPU
Europe,Nordic Region,Faroe Islands,Vágar,FAE,Vágar-FAE
Europe,Nordic Region,Finland,Åland,MHQ,Åland-MHQ
Europe,Nordic Region,Finland,Helsinki,HEL,Helsinki-HEL
Europe,Nordic Region,Finland,Kittilä,KTT,Kittilä-KTT
Europe,Nordic Region,Finland,Kuopio,KUO,Kuopio-KUO
Europe,Nordic Region,Finland,Kuusamo,KAO,Kuusamo-KAO
Europe,Nordic Region,Finland,Lappeenranta,LPP,Lappeenranta-LPP
Europe,Nordic Region,Finland,Oulu,OUL,Oulu-OUL
Europe,Nordic Region,Finland,Rovaniemi,RVN,Rovaniemi-RVN
Europe,Nordic Region,Finland,Savonlinna,SVL,Savonlinna-SVL
Europe,Nordic Region,Finland,Tampere,TMP,Tampere-TMP
Europe,Nordic Region,Finland,Turku,TKU,Turku-TKU
Europe,Nordic Region,Finland,Vaasa,VAA,Vaasa-VAA
Europe,Nordic Region,Iceland,Akureyri,AEY,Akureyri-AEY
Europe,Nordic Region,Iceland,Egilsstaðir,EGS,Egilsstaðir-EGS
Europe,Nordic Region,Iceland,Reykjavík,KEF,Reykjavík-KEF
Europe,Nordic Region,Iceland,Reykjavík,RKV,Reykjavík-RKV
Europe,Nordic Region,Latvia,Riga,RIX,Riga-RIX
Europe,Nordic Region,Latvia,Ventspils,VNT,Ventspils-VNT
Europe,Nordic Region,Lithuania,Kaunas,KUN,Kaunas-KUN
Europe,Nordic Region,Lithuania,Palanga,PLQ,Palanga-PLQ
Europe,Nordic Region,Lithuania,Šiauliai,SQQ,Šiauliai-SQQ
Europe,Nordic Region,Lithuania,Vilnius,VNO,Vilnius-VNO
Europe,Nordic Region,Norway,Ålesund,AES,Ålesund-AES
Europe,Nordic Region,Norway,Bergen,BGO,Bergen-BGO
Europe,Nordic Region,Norway,Bodø,BOO,Bodø-BOO
Europe,Nordic Region,Norway,Haugesund,HAU,Haugesund-HAU
Europe,Nordic Region,Norway,Kristiansand,KRS,Kristiansand-KRS
Europe,Nordic Region,Norway,Kristiansand,KSU,Kristiansand-KSU
Europe,Nordic Region,Norway,Oslo,OSL,Oslo-OSL
Europe,Nordic Region,Norway,Oslo,TRF,Oslo-TRF
Europe,Nordic Region,Norway,Stavanger,SVG,Stavanger-SVG
Europe,Nordic Region,Norway,Tromsø,TOS,Tromsø-TOS
Europe,Nordic Region,Norway,Trondheim,TRD,Trondheim-TRD
Europe,Nordic Region,Sweden,Gothenburg,GOT,Gothenburg-GOT
Europe,Nordic Region,Sweden,Luleå,LLA,Luleå-LLA
Europe,Nordic Region,Sweden,Malmö,MMX,Malmö-MMX
Europe,Nordic Region,Sweden,Norrköping,NRK,Norrköping-NRK
Europe,Nordic Region,Sweden,Östersund,OSD,Östersund-OSD
Europe,Nordic Region,Sweden,Stockholm,ARN,Stockholm-ARN
Europe,Nordic Region,Sweden,Stockholm,BMA,Stockholm-BMA
Europe,Nordic Region,Sweden,Stockholm,NYO,Stockholm-NYO
Europe,Nordic Region,Sweden,Stockholm,VST,Stockholm-VST
Europe,Nordic Region,Sweden,Sundsvall,SDL,Sundsvall-SDL
Europe,Nordic Region,Sweden,Umeå,UME,Umeå-UME
Europe,Nordic Region,Sweden,Växjö,VXO,Växjö-VXO
Europe,Nordic Region,Sweden,Visby,VBY,Visby-VBY
Oceania,Oceania,American Samoa,Pago Pago,PPG,Pago Pago-PPG
Oceania,Oceania,Australia,Adelaide,ADL,Adelaide-ADL
Oceania,Oceania,Australia,Brisbane,BNE,Brisbane-BNE
Oceania,Oceania,Australia,Broome,BME,Broome-BME
Oceania,Oceania,Australia,Cairns,CNS,Cairns-CNS
Oceania,Oceania,Australia,Canberra,CBR,Canberra-CBR
Oceania,Oceania,Australia,Darwin,DRW,Darwin-DRW
Oceania,Oceania,Australia,Geelong,AVV,Geelong-AVV
Oceania,Oceania,Australia,Gold Coast,OOL,Gold Coast-OOL
Oceania,Oceania,Australia,Hobart,HBA,Hobart-HBA
Oceania,Oceania,Australia,Melbourne,MEL,Melbourne-MEL
Oceania,Oceania,Australia,Newcastle,NTL,Newcastle-NTL
Oceania,Oceania,Australia,Perth,PER,Perth-PER
Oceania,Oceania,Australia,Port Hedland,PHE,Port Hedland-PHE
Oceania,Oceania,Australia,Sunshine Coast,MCY,Sunshine Coast-MCY
Oceania,Oceania,Australia,Sydney,SYD,Sydney-SYD
Oceania,Oceania,Australia,Townsville,TSV,Townsville-TSV
Oceania,Oceania,Christmas Island,Christmas Island,XCH,Christmas Island-XCH
Oceania,Oceania,Cocos (Keeling) Islands,Cocos (Keeling) Islands,CCK,Cocos (Keeling) Islands-CCK
Oceania,Oceania,Cook Islands,Rarotonga,RAR,Rarotonga-RAR
Oceania,Oceania,Easter Island,Hanga Roa,IPC,Hanga Roa-IPC
Oceania,Oceania,Fiji,Nadi,NAN,Nadi-NAN
Oceania,Oceania,Fiji,Suva,SUV,Suva-SUV
Oceania,Oceania,French Polynesia,Papeete,PPT,Papeete-PPT
Oceania,Oceania,Guam,Hagåtña,GUM,Hagåtña-GUM
Oceania,Oceania,Kiribati,Kiritimati,CXI,Kiritimati-CXI
Oceania,Oceania,Kiribati,Tarawa,TRW,Tarawa-TRW
Oceania,Oceania,Marshall Islands,Kwajalein,KWA,Kwajalein-KWA
Oceania,Oceania,Marshall Islands,Majuro,MAJ,Majuro-MAJ
Oceania,Oceania,Federated States of Micronesia,Chuuk,TKK,Chuuk-TKK
Oceania,Oceania,Federated States of Micronesia,Kosrae,KSA,Kosrae-KSA
Oceania,Oceania,Federated States of Micronesia,Pohnpei,PNI,Pohnpei-PNI
Oceania,Oceania,Federated States of Micronesia,Yap,YAP,Yap-YAP
Oceania,Oceania,Nauru,Yaren District,INU,Yaren District-INU
Oceania,Oceania,New Caledonia,Nouméa,NOU,Nouméa-NOU
Oceania,Oceania,New Zealand,Auckland,AKL,Auckland-AKL
Oceania,Oceania,New Zealand,Christchurch,CHC,Christchurch-CHC
Oceania,Oceania,New Zealand,Dunedin,DUD,Dunedin-DUD
Oceania,Oceania,New Zealand,Queenstown,ZQN,Queenstown-ZQN
Oceania,Oceania,New Zealand,Wellington,WLG,Wellington-WLG
Oceania,Oceania,Norfolk Island,Norfolk Island,NLK,Norfolk Island-NLK
Oceania,Oceania,Northern Mariana Islands,Rota,ROP,Rota-ROP
Oceania,Oceania,Northern Mariana Islands,Saipan,SPN,Saipan-SPN
Oceania,Oceania,Northern Mariana Islands,Tinian,TIQ,Tinian-TIQ
Oceania,Oceania,Niue,Alofi,IUE,Alofi-IUE
Oceania,Oceania,Palau,Koror,ROR,Koror-ROR
Oceania,Oceania,Papua New Guinea,Port Moresby,POM,Port Moresby-POM
Oceania,Oceania,Papua New Guinea,Mount Hagen,HGU,Mount Hagen-HGU
Oceania,Oceania,Samoa,Apia,APW,Apia-APW
Oceania,Oceania,Solomon Islands,Honiara,HIR,Honiara-HIR
Oceania,Oceania,Tonga,Nukuʻalofa,TBU,Nukuʻalofa-TBU
Oceania,Oceania,Tonga,Vavaʻu,VAV,Vavaʻu-VAV
Oceania,Oceania,Tuvalu,Funafuti,FUN,Funafuti-FUN
Oceania,Oceania,Vanuatu,Luganville,SON,Luganville-SON
Oceania,Oceania,Vanuatu,Port Vila,VLI,Port Vila-VLI
Oceania,Oceania,Wallis and Futuna,Futuna,FUT,Futuna-FUT
Oceania,Oceania,Wallis and Futuna,Wallis,WLS,Wallis-WLS